StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Consent_Form_1,Consent_Form_2,Consent_Form_3,Consent_Form_4,Consent_Form_5,Consent_Form_6,Q54,Q7_First_Click,Q7_Last_Click,Q7_Page_Submit,Q7_Click_Count,Prolific_ID,Well_being_1,Well_being_2,Well_being_3,Well_being_4,Well_being_5,Productivity_1,Productivity_4,Productivity_1.0,Productivity_1.1,Q53_1,Q53_2,Q53_3,Q53_4,Q53_5,Q53_6,Q53_7,Q53_8,Q53_9,Q53_10,Q53_11,Q53_12,Q53_13,Q53_14,Q53_15,Q36_First_Click,Q36_Last_Click,Q36_Page_Submit,Q36_Click_Count,Boredom_1,Boredom_2,Boredom_3,Boredom_4,Boredom_5,Boredom_6,Boredom_7,Boredom_8,Compliance_1,Compliance_2,Compliance_3,Conspiracy_beliefs_1,Conspiracy_beliefs_2,Conspiracy_beliefs_3,Conspiracy_beliefs_4,Conspiracy_beliefs_5,Brief_COPE_1,Brief_COPE_2,Brief_COPE_3,Brief_COPE_4,Brief_COPE_5,Brief_COPE_6,Brief_COPE_7,Brief_COPE_8,Brief_COPE_9,Brief_COPE_10,Brief_COPE_11,Brief_COPE_12,Brief_COPE_13,Brief_COPE_14,Brief_COPE_15,Brief_COPE_16,Brief_COPE_17,Brief_COPE_18,Brief_COPE_19,Brief_COPE_20,Brief_COPE_21,Brief_COPE_22,Brief_COPE_23,Brief_COPE_24,Brief_COPE_25,Brief_COPE_26,Brief_COPE_27,Brief_COPE_28,Q37_First_Click,Q37_Last_Click,Q37_Page_Submit,Q37_Click_Count,psychological_needs_1,psychological_needs_2,psychological_needs_3,psychological_needs_4,psychological_needs_5,psychological_needs_6,psychological_needs_7,psychological_needs_8,psychological_needs_9,psychological_needs_10,psychological_needs_11,psychological_needs_12,psychological_needs_13,psychological_needs_14,psychological_needs_15,psychological_needs_16,psychological_needs_17,psychological_needs_18,Office_set_up_1,Office_set_up_2,Office_set_up_3,communication_1,communication_2,communication_3,Quality_of_Sleep_1,Stress_1,Stress_2,Stress_3,Stress_4,Daily_Routines_1,Daily_Routines_2,Daily_Routines_3,Self_Control_1,Self_Control_2,Self_Control_3,Technological_Skills_1,Volunteering_1,Volunteering_2,Volunteering_3,Extraversion_1,Extraversion_2,Extraversion_3,Extraversion_4,Q38_First_Click,Q38_Last_Click,Q38_Page_Submit,Q38_Click_Count,Diet_1,Diet_2,Distractions_at_home_1,Distractions_at_home_2,Exercising,Exercising.0,Exercising.1,Financial_Situation_1,Financial_Situation_2,Generalized_Anxiety_1,Generalized_Anxiety_2,Generalized_Anxiety_3,Generalized_Anxiety_4,Generalized_Anxiety_5,Generalized_Anxiety_6,Generalized_Anxiety_7,Anxiety_COVID_19_1,Anxiety_COVID_19_2,Loneliness_1,Loneliness_2,Loneliness_3,Loneliness_2_1,Loneliness_2_2,Loneliness_2_3,Mental_exercise_1,Mental_exercise_2,MWMS_1,MWMS_2,MWMS_3,MWMS_4,MWMS_5,MWMS_6,MWMS_7,MWMS_8,MWMS_9,social_contacts_1,social_contacts_2,social_contacts_3,Q41,Q41_6_TEXT,Q43,Q43_3_TEXT,Q45,Q52,Age,Q58,Q59_3,Q59_4,Q59_9,Q59_10,Q59_11,Babies,Toddlers,Children,Teenager,Adults,Q49_1,Q49_2,Q49_3,Q49_4,Income,Time_remote,Q54_1,Q54_2,Q54_3,Q54_1_TEXT,Q54_2_TEXT,Q54_3_TEXT,Q53,IMC1,IMC_FAIL,Test1,Test2,Test3,N1,N2,N3,N4,P1,P2,P3,P4,M1,M2,M3,M4,O1,C1,HE03,HE04,E1,H1,HE07,HE08,HE09,X2,HE11,HE12,O3,C3,A3,X3,HE17,HE18,O4,HE20,A4,HE22,E4,HE24,NCS01,NCS02,NCS03,NCS04,NCS05,NCS06,ProlificID,How_old_are_you,Gender,Country,Country_Other,Degree,Degree_Other,Q9,Q9_19_TEXT,Q17,Q17_23_TEXT,Q18,Q19,Q20,Q21,Q22,Q23,Q23_66_TEXT,Q24,Q24_81_TEXT,Q25,Q25_88_TEXT,Years_IT,Q55,Q56,Q57,A1,X1,O2,C2,A2,E2,H2,E3,H3,C4,X4,H4,NCS03R,NCS04R,M,P,N,H,E,Ext,A,C,O,Nn,OS,G,StartDate2,EndDate2,Status2,Progress2,Duration__in_seconds_2,Finished2,RecordedDate2,ResponseId2,Consent_Form_12,Consent_Form_22,Consent_Form_32,Consent_Form_42,Consent_Form_52,Consent_Form_62,Q542,Q7_First_Click2,Q7_Last_Click2,Q7_Page_Submit2,Q7_Click_Count2,Q622,Well_being_12,Well_being_22,Well_being_32,Well_being_42,Well_being_52,Productivity_12,Productivity_42,Productivity_1.02,Productivity_1.12,Q53_1_2,Q53_22,Q53_32,Q53_42,Q53_52,Q53_62,Q53_72,Q53_82,Q53_92,Q53_102,Q53_112,Q53_122,Q53_132,Q53_142,Q53_152,Q36_First_Click2,Q36_Last_Click2,Q36_Page_Submit2,Q36_Click_Count2,Boredom_12,Boredom_22,Boredom_32,Boredom_42,Boredom_52,Boredom_62,Boredom_72,Boredom_82,Brief_COPE_1.2,Brief_COPE_2.2,Brief_COPE_3.2,Brief_COPE_4.2,Q37_First_Click2,Q37_Last_Click2,Q37_Page_Submit2,Q37_Click_Count2,psychological_needs_1_2,psychological_needs_22,psychological_needs_32,psychological_needs_42,psychological_needs_52,psychological_needs_62,psychological_needs_72,psychological_needs_82,psychological_needs_92,psychological_needs_102,psychological_needs_112,psychological_needs_122,psychological_needs_132,psychological_needs_142,psychological_needs_152,psychological_needs_162,psychological_needs_172,psychological_needs_182,communication_12,communication_22,communication_32,Quality_of_Sleep_12,Stress_12,Stress_22,Stress_32,Stress_42,Daily_Routines_12,Daily_Routines_22,Daily_Routines_32,Extraversion_12,Extraversion_22,Extraversion_32,Extraversion_42,Q38_First_Click2,Q38_Last_Click2,Q38_Page_Submit2,Q38_Click_Count2,Distractions_at_home_12,Distractions_at_home_22,Generalized_Anxiety_12,Generalized_Anxiety_22,Generalized_Anxiety_32,Generalized_Anxiety_42,Generalized_Anxiety_52,Generalized_Anxiety_62,Generalized_Anxiety_72,Loneliness_12,Loneliness_22,Loneliness_32,Q672,Q682,Loneliness_2_12,Loneliness_2_22,Loneliness_2_32,social_contacts_12,social_contacts_22,social_contacts_32,Q64_12,Q64_22,Q522,Q612,Q63_12,Comments2
4/26/2020 7:59:54,4/26/2020 8:13:47,0,100,833,1,4/26/2020 8:13:47, ,1,1,1,1,1,1,4,9.206,21.954,23.025,9, ,15,17,15,16,15,40,40,50,-40, , , , , , , , , , , , , , , ,7.314,221.74,222.75,58,15,12,15,12,16,12,16,13,8,8,8,11,11,11,11,11,7,6,4,4,5,7,6,4,4,5,4,7,7,7,5,5,7,8,8,8,4,4,4,8,7,4,4,8,5.045,145.9,147.31,59,4,4,3,3,2,2,3,3,2,2,2,3,2,3,1,3,2,4,17,17,17,4,5,5,3,5,3,3,4,5,6,6,2,5,2,27,3,1,4,2,1,4,2,43.787,220.952,221.95,66,14,14,20,22,7,1,2,8,8,5,5,5,5,5,5,1,3,4,40,41,39,39,38,40,16,17,3,3,3,3,3,5,6,6,6,5,4,3,1, ,1, , ,1,47,3, , , , , , , , , , , ,1, , ,9,10,1,1,1,0,0,0,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47,2,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,4.198,10.745,11.964,8,1,15,19,18,15,15,40,40,60,-40, , , , , , , , , , , , , , , ,3.297,84.529,85.718,21,16,14,16,14,15,14,15,12,7,7,5,6,2.318,34.241,36.26,16,3,5,3,5,4,2,4,2,4,1,3,2,2,4,2,4,3,2,5,5,5,2,4,5,4,3,2,6,6,2,3,4,2,3.354,89.547,90.372,42,20,22,5,4,9,10,10,5,4,39,41,39,4,I think extroverts crave attention,40,40,40,5,5,1,6,7,1,3,0,I live alone so feeling isolated and alone.
4/26/2020 7:45:57,4/26/2020 7:55:21,0,100,563,1,4/26/2020 7:55:22, ,1,1,1,1,1,1,4,40.044,57.14,58.762,7, ,19,19,17,19,17,32,40,60,-30, , , , , , , , , , , , , , , ,3.63,74.328,75.413,25,15,16,16,16,16,16,16,16,6,8,8,16,16,12,12,11,7,6,4,6,5,5,6,4,5,5,6,6,6,7,5,4,5,7,7,7,7,4,7,7,7,5,4,7,2.297,92.186,92.745,48,2,5,2,5,3,2,2,4,3,4,2,4,2,4,3,3,2,2,12,16,12,5,5,5,2,4,3,3,4,1,1,2,3,4,2,27,4,4,5,4,3,4,4,7.862,207.582,208.423,47,2,3,22,21,1,0,0,3,4,9,9,9,9,9,9,9,2,3,41,41,40,38,38,38,16,16,6,6,6,6,7,6,5,5,5,4,4,2,1, ,2, ,5,1,20,3, , , , , , , , , , , ,1, , ,9,10,1, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,2,10, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.923,13.25,22.814,7,1,16,17,16,19,16,36,42,30,-40, , , , , , , , , , , , , , , ,1.542,92.939,94.502,31,15,14,15,16,16,13,16,16,7,8,7,8,2.41,119.139,119.55,16,3,5,3,4,2,3,1,5,2,5,1,5,2,4,4,4,2,4,4,2,2,2,5,2,2,5,2,1,2,4,4,4,3,47.544,122.13,122.394,41,22,24,9,9,9,9,4,5,9,40,41,41,3,I think extroverts are generally more optimistic and better able to cope,38,40,38,5,4,2,7,3,1,3,24, 
4/26/2020 10:49:48,4/26/2020 11:00:34,0,100,645,1,4/26/2020 11:00:34, ,1,1,1,1,1,1,4,3.439,7.747,9.554,8, ,19,19,19,19,19,20,20,90,40, , , , , , , , , , , , , , , ,13.144,152.764,153.807,28,11,11,17,11,11,11,11,11,8,8,8,11,11,11,11,11,7,7,4,7,7,4,7,4,4,4,7,7,4,7,7,4,7,4,7,7,4,4,4,7,7,4,4,7,2.955,156.839,157.567,44,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,17,17,17,6,6,6,5,1,5,5,1,3,2,3,4,4,4,28,1,7,7,1,5,5,1,1.958,115.761,116.39,46,2,12,21,23,4,3,2,9,7,5,1,1,4,1,1,1,4,4,37,41,37,41,41,41,17,15,6,6,6,7,6,3,6,6,6,6,6,6,1, ,2, ,15,1,28,4,1,1,1,1,1,0,0,0,0,2, ,1, , ,6,100,1,1,1,0,2,0,N/A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,2,10, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,1785.192,1793.895,1795.303,9,1,19,19,19,19,19,20,30,100,25, , , , , , , , , , , , , , , ,1.642,124.653,125.797,36,12,12,16,12,12,12,12,12,4,4,4,4,2.772,32.016,33.676,19,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,6,6,6,6,1,4,4,1,6,6,6,1,4,4,1,2.785,118.298,119.26,49,21,23,4,1,1,1,1,4,1,37,37,37,4,Introverts are used to entertaining themselves. Extroverts rely a lot on other people for entertainment.,41,41,41,6,6,6,5,5,1,3,10,I act as a full-time caregiver for my grandfather who had dementia. That is pretty much my only main source of frustration.
4/26/2020 11:34:28,4/26/2020 11:52:52,0,100,1103,1,4/26/2020 11:52:53, ,1,1,1,1,1,1,4,28.552,53.033,54.05,7, ,16,16,19,16,16,26,26,90,0, , , , , , , , , , , , , , , ,20.137,189.342,190.419,45,12,12,16,15,12,12,12,11,8,8,8,14,11,15,11,11,7,7,4,4,7,4,7,4,7,5,4,7,4,7,7,4,7,6,7,7,5,5,5,7,7,4,7,5,4.538,245.106,246.681,46,5,2,5,1,5,1,3,1,3,1,3,1,4,3,4,2,4,3,17,17,15, , , ,4,2,4,3,3,6,6,6,4,1,2,27,2,7,5,1,4,4,1,11.774,267.553,267.561,46,11,12,21,23,5,4,0,7,7,5,5,5,5,4,1,5,5,4,39,39,37,40,40,40,16,16,2,2,4,4,6,5,4,4,4,5,5,3,2, ,2, ,45,1,57,4, , , ,1,1, , , ,2,1, ,1, , ,6,100,1,1,1,0,0,0,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56,1,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,18.206,46.693,47.709,7,1,16,16,17,19,16,26,26,80,21, , , , , , , , , , , , , , , ,5.14,165.071,176.984,36,12,12,15,12,12,12,11,12,5,4,5,4,11.84,56.416,61.688,12,4,1,5,1,4,1,4,2,3,1,3,1,4,2,4,1,3,1,4,4,4,5,3,4,3,1,6,5,6,1,4,4,1,11.344,168.575,173.163,33,21,23,4,5,5,4,1,1,5,37,38,37,4,Extroverts typically outgoing and are dynamic and need more interactions with others. This shelter at home or work from home makes the interactions less human and hence makes it difficult for them.,40,41,40,5,5,4,4,2,1,2,1, 
4/26/2020 7:43:09,4/26/2020 8:04:30,0,100,1280,1,4/26/2020 8:04:30, ,1,1,1,1,1,1,4,6.248,84.573,88.41,8, ,17,17,17,19,17,16,16,100,0, , , , , , , , , , , , , , , ,9.648,232.742,240.514,30,13,13,13,14,13,13,13,14,2,7,7,13,13,11,15,11,6,6,5,6,6,6,6,4,6,5,6,6,5,6,6,5,6,7,7,7,7,4,5,7,5,4,4,7,22.791,280.925,283.138,48,3,1,3,1,3,1,3,2,2,1,3,1,5,1,3,1,3,2,17,17,13,6,6,6,3,2,4,3,1,7,7,7,4,2,3,28,1,1,4,3,2,3,3,15.308,324.302,327.887,48,11,12,21,23,0,0,3.5,6,6,1,1,4,1,1,4,1,2,2,37,38,37,39,39,40,15,15,4,4,3,5,1,1,4,3,4,3,3,3,2, ,1, , ,1,56,4,1,1,1,1,1,0,0,0,0,1, , ,1, ,7,40,1,1,1,0,0,0,no, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56,1,9, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,16.069,33.278,35.524,8,1,16,18,19,18,17,16,16,100,0, , , , , , , , , , , , , , , ,6.616,105.529,112.075,20,14,12,13,14,14,14,14,14,4,4,4,4,8.224,54.522,55.783,12,3,2,2,1,2,1,2,1,2,1,4,1,5,1,3,1,3,1,5,5,5,2,3,4,3,1,7,7,7,1,2,2,2,5.945,230.5,234.42,40,21,21,1,1,1,1,1,9,1,37,38,38,4,Introverts don't go out much anyway,39,39,39,3,3,4,5,5,1,3,8,can't go out for long rides on my motorbike :(
4/26/2020 9:47:07,4/26/2020 10:15:15,0,100,1687,1,4/26/2020 10:15:15, ,1,1,1,1,1,1,4,37.479,67.458,68.742,10, ,16,17,17,17,17,45,40,65,-30, , , , , , , , , , , , , , , ,3.323,556.305,559.532,163,12,15,16,12,12,14,11,13,8,8,8,11,11,12,11,12,8,6,4,4,7,4,6,4,5,7,4,6,4,6,7,5,5,4,8,8,5,4,6,7,5,4,7,4,2.25,222.32,223.001,124,2,3,2,3,2,4,2,4,2,2,2,2,2,3,2,3,2,4,15,13,15,3,3,2,3,2,3,3,2,2,1,1,4,3,2,26,2,5,3,2,3,4,3,1.666,317.287,320.254,145,3,12,22,21,4.5,0,2,8,6,5,5,5,4,5,9,9,5,5,39,39,39,38,39,39,14,15,4,5,5,6,7,6,4,4,4,4,4,2,2, ,1, , ,1,35,4, ,1, , ,1, ,1, , ,1, ,1, , ,8,5,1,1,1,0,0,0,"No, thanks", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,1,9, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,32.588,93.45,94.114,23,1,17,17,17,18,16,54,40,66,-30, , , , , , , , , , , , , , , ,2.062,249.324,250.049,77,12,12,16,11,11,11,11,12,4,4,5,4,1.523,65.649,66.402,27,2,3,2,3,1,4,2,4,2,4,2,4,2,4,2,5,2,4,2,2,2,3,3,3,2,4,2,1,3,2,3,4,3,1.469,389.338,390.19,125,21,20,4,5,9,10,4,1,9,40,41,37,4,people who are used to stepping out of their houses are now locked up in their houses.,37,38,37,4,4,1,9,1,1,3,0,my wife who is a short temper always asks me to look after my child irrespective if i am over a call with client or in a urgent meeting. People locked up in houses are feeling frustrated since its bee
4/27/2020 3:18:44,4/27/2020 3:45:24,0,100,1599,1,4/27/2020 3:45:24, ,1,1,1,1,1,1,4,34.76,131.175,134.316,9, ,17,19,17,19,19,30,40,90,90, , , , , , , , , , , , , , , ,12.391,181.74,356.109,34,13,12,17,12,12,12,11,12,8,8,8,17,17,12,16,14,8,8,4,4,5,4,7,4,4,4,4,5,7,7,6,4,5,4,8,5,7,6,4,7,6,4,4,4,3.957,173.667,174.805,62,2,2,5,3,4,2,5,2,5,2,5,2,4,4,5,4,4,1,17,17,17,6,6,6,3,4,4,4,2,6,6,7,4,2,3,28,4,5,5,1,5,5,1,4.021,139.064,156.313,54,13,14,24,24,3,7,5,9,8,5,5,5,5,1,4,9,2,2,39,39,37,40,40,39,17,17,4,5,3,5,5,5,6,7,7,6,6,2,2, ,1, , ,1,40,4,1,1,1,1,1,0,0,0,1,2, ,1, , ,6,35,1,1,1,5,3,1,"Enjoyed part one, bring on the sequels :)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,1,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,7.475,102.919,103.578,26,1,17,20,19,19,17,30,40,80,-5, , , , , , , , , , , , , , , ,.696,150.34,151.139,110,15,12,16,15,13,12,12,14,6,8,6,7,14.001,67.38,68.852,33,3,2,3,4,2,4,5,3,5,5,5,2,3,5,5,5,5,2,5,5,5,3,3,3,4,3,6,5,7,2,4,5,3,4,113.691,114.761,100,21,22,5,4,9,9,4,5,9,40,40,38,4,"Extroverts have less chance to be extrovert and to express themselves around other people, being an extrovert myself I undrrstand this.",39,40,39,4,5,3,5,5,1,1,80,Missing human contact and the daily jokes and fun office atmosphere.
4/28/2020 8:23:58,4/28/2020 8:35:01,0,100,663,1,4/28/2020 8:35:02, ,1,1,1,1,1,1,4,7.026,16.017,17.081,7, ,19,19,20,21,20,40,36,100,30, , , , , , , , , , , , , , , ,7.425,99.979,100.899,25,11,11,13,12,11,12,12,11,6,7,8,11,11,11,12,11,7,7,4,4,5,4,6,4,4,5,5,7,4,6,4,4,7,6,5,8,5,4,4,8,6,4,4,6,4.769,212.787,214.591,46,4,1,5,1,4,1,5,2,5,1,5,1,5,2,4,3,4,2,17,17,17,6,6,6,5,3,4,4,2,7,7,7,2,4,1,28,1,7,4,1,3,4,1,4.231,117.334,118.178,44,12,12,21,23,4,0,0,11,8,1,1,1, ,4,1,4,3,5,37,38,37,41,41,41,15,14,4,2,4,2,2,5,6,6,6,5,5,6,1, ,3,Ireland, ,1,30,4,1,1,1,1,1,0,0,0,0,2, ,1, , ,8,19,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,2,5, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,6.667,14.977,16.05,7,1,19,20,20,20,20,42,38,95,15, , , , , , , , , , , , , , , ,2.237,91.509,94.698,24,12,11,12,12,13,11,11,11,4,4,4,4,121.993,152.265,153.146,12,5,1,4,1,5,1,4,1,4,2,3,2,3,1,4,4,4,3,5,5,4,5,2,4,4,2,7,7,5,1,2,3,1,4.66,122.066,123.955,33,21,23,4,1,1,1,1,4,1,37,39,37,4,I am mostly introvert and a lot of my friends are too and we discussed this among the group and found we seem to cope well. We set up gaming nights or just video chats and that is working for us well,41,41,40,5,5,6,5,5,1,1,0, 
4/26/2020 8:06:28,4/26/2020 8:16:24,0,100,596,1,4/26/2020 8:16:24, ,1,1,1,1,1,1,4,21.102,32.955,34.014,7, ,17,17,16,17,17,40,40,80,-20, , , , , , , , , , , , , , , ,10.779,142.563,143.314,44,13,17,13,11,12,14,14,14,8,8,8,15,15,16,11,14,7,5,7,8,5,7,7,4,5,5,8,5,5,7,7,6,6,6,8,7,5,4,5,7,7,4,6,5,5.278,108.399,109.377,54,4,3,3,4,4,3,4,3,4,3,2,4,3,2,4,4,2,3,17,17,12,4,5,4,1,4,3,3,2,1,1,1,3,5,4,28,3,3,5,3,1,1,1,5.157,96.699,97.329,51,11,11,24,20,2,1,0,8,8,5,1,5,10,9,9,1,2,4,40,39,37,38,38,38,14,12,5,5,4,6,3,2,6,6,6,3,3,3,2, ,3,Poland, ,1,22,4, , , , ,1, , , , ,2, ,1, , ,5,10,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,1,3,Poland,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,2.961,6.603,7.515,7,1,17,16,17,19,17,40,45,60,-20, , , , , , , , , , , , , , , ,2.598,97.396,98.872,31,15,17,15,13,14,14,15,13,5,6,7,6,2.819,32.251,33.063,13,3,4,2,4,3,3,2,3,3,1,4,4,2,4,2,5,4,4,3,3,2,1,3,3,2,3,1,1,1,1,2,3,1,3.21,76.98,77.667,36,22,21,5,9,5,9,4,5,4,40,37,38,4,Many activities extroverts used to take part in are banned or regulated.,38,39,38,4,4,2,5,4,1,2,20, 
4/26/2020 8:39:46,4/26/2020 9:49:09,0,100,4162,1,4/26/2020 9:49:10, ,1,1,1,1,1,1,4,6.354,88.773,89.953,11, ,17,18,16,19,16,20,40,30,-40, , , , , , , , , , , , , , , ,179.467,471.571,472.897,78,13,13,14,14,13,15,13,16,2,3,5,13,15,12,14,14,7,7,5,5,7,5,6,6,6,6,5,7,7,6,6,5,6,7,6,6,7,7,5,6,6,5,7,5,.956,2803.375,2804.595,52,2,4,2,3,1,4,3,3,2,1,3,3,3,2,2,1,2,1,15,17,16,2,4,2,3,3,3,2,4,5,1,3,4,2,1,27,4,2,2,2,1,3,4,4.446,612.965,613.66,113,2,11,21,22,2,1,0,5,7,4,5,4,4,9,4,5,2,1,38,38,39,40,39,38,14,12,2,5,3,4,2,5,4,4,3,3,2,2,2, ,3,Poland, ,1,19,4,1,1,1,1,1,0,0,0,1,1, , , ,1,5,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,1,3,Poland,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,35.018,49.584,54.08,7,1,18,19,19,19,20,50,50,80,50, , , , , , , , , , , , , , , ,.826,325.964,329.496,65,12,13,13,15,12,12,12,12,4,4,5,5,3.988,3408.518,3410.01,25,3,2,3,2,4,3,4,1,4,1,4,1,4,2,3,4,5,2,3,4,4,6,2,2,4,1,6,4,5,2,1,3,3,2.706,236.782,240.289,77,21,23,4,1,4,1,4,5,1,38,37,38,4,"Extroverts needs more contact with other people, which is difficult with the current pandemic.",39,38,40,2,4,5,5,5,1,1,95, 
4/26/2020 11:52:15,4/26/2020 12:11:20,0,100,1145,1,4/26/2020 12:11:21, ,1,1,1,1,1,1,4,27.072,40.981,41.92,7, ,19,19,17,18,17,40,40,80,-14, , , , , , , , , , , , , , , ,10.694,209.631,211.1,39,13,13,13,12,13,12,12,12,7,7,6,12,12,11,11,11,5,6,5,5,7,5,6,5,5,6,5,7,6,6,7,6,7,5,7,7,5,5,5,7,7,6,5,5,3.405,153.631,154.495,51,2,4,3,4,2,2,3,3,3,2,2,3,3,4,3,2,3,2,16,17,15,4,4,3,3,3,4,3,4,6,2,3,4,2,2,27,2,5,4,2,3,4,2,5.667,201.131,202.118,45,12,12,21,23,4.5,2.5,1,5,5,5,4,5,5,4,9,5,3,4,39,40,38,39,40,40,15,16,4,5,4,5,6,6,5,5,5,5,4,3,2, ,3,Canada, ,1,30,4,1,1,1,1,1,0,0,1,0,1, ,1, , ,7,100,1,1,1,1,1,0,"Interesting study, thank you for the opportunity", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,1,1, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.864,14.545,16.4,7,2,19,19,19,19,19,40,40,73,-17, , , , , , , , , , , , , , , ,9.772,169.624,171.419,31,13,13,15,12,14,15,13,12,6,6,6,5,5.275,35.361,36.316,12,1,3,3,2,3,1,3,2,2,2,3,2,4,3,4,3,3,1,3,4,3,3,3,4,3,2,5,3,4,2,4,4,3,5.455,200.945,202.322,33,21,22,5,4,4,4,4,4,4,38,39,38,4,Extroverts are generally around a variety of people and look forward to interactions with strangers or new people. This situations caters to people that do not wish to communicate with many people,39,40,39,5,4,3,5,5,1,3,90,I feel my major source of frustration is dealing with the unknown and the uncertainty of everything. Money is getting tight as my wife has been furloughed.
4/26/2020 7:43:51,4/26/2020 7:57:21,0,100,809,1,4/26/2020 7:57:21, ,1,1,1,1,1,1,4,11.719,47.891,48.729,12, ,21,21,21,21,21,25,30,12,0, , , , , , , , , , , , , , , ,8.879,136.505,137.914,82,11,14,14,15,11,15,11,11,8,8,8,11,14,17,11,11,8,8,4,4,4,4,8,4,4,6,4,8,4,4,8,4,4,4,7,8,6,4,4,8,4,4,4,4,11.986,160.506,161.576,90,4,1,5,1,5,1,5,1,5,1,4,1,5,2,4,1,5,1,16,17,17,6,6,6,2,1,5,4,1,7,4,7,3,4,2,28,1,7,7,1,1,5,3,3.232,227.594,228.335,99,11,11,20,24,5,5,2,6,6,5,4,5,5,4,4,1,5,5,37,37,37,41,41,41,14,11,3,6,4,2,4,7,7,7,7,6,6,6,1, ,1, , ,1,29,3, , , , , , , , , , , ,1, , ,5,25,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,2,9, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,1.559,12.336,14.243,12,1,21,21,21,21,21,25,30,12,79, , , , , , , , , , , , , , , ,1.892,150.941,152.42,80,11,11,14,11,11,11,11,11,4,4,4,4,4.086,33.81,35.148,21,5,1,5,1,4,1,5,1,5,1,4,5,5,1,4,1,5,1,6,6,6,1,2,3,4,2,4,3,7,2,1,5,3,3.088,89.548,90.299,69,21,23,1,1,5,5,4,1,1,37,37,37,4,There used to being around people a lot of time,41,41,41,6,6,6,5,1,1,3,5, 
